Name,Price,Location,Rating,Sold
LENOVO IDEAPAD SLIM 3 14 I7 13620H I5 13420H 12450H 16GB 512GB SSD W11+OHS+M365B 14.0WUXGA IPS - LAPTOP ULTRABOOK NOTEBOOK COCOK UNTUK KERJA SEKOLAH ADMIN OFFICE STREAMING NETFLIX,Rp8.179.000,Jakarta Utara,5.0,100+ terjual
LENOVO IDEAPAD SLIM 3 14 I7 13620H I5 13420H 12450H 16GB 512GB SSD W11+OHS+M365B 14.0WUXGA IPS - LAPTOP ULTRABOOK NOTEBOOK COCOK UNTUK KERJA SEKOLAH ADMIN OFFICE STREAMING NETFLIX,Rp8.179.000,Jakarta Utara,5.0,100+ terjual
NO.12 Laptop Latitude 5580 i5 Gen 6 Intel Core i5 RAM 8GB/16GB SSD 256GB/512GB Layar 15.6 Inci Windows 10/11 Mulus Berkualitas Bergaransi Murah untuk Pelajar Hadiah Gratis Bisa COD,Rp1.999.000,Jakarta Barat,,1 terjual
LENOVO THINKPAD T460S Laptop Intel Core i5-6300U 8GB RAM 256GB SSD Layar 14 Inch FHD Garansi 30 Hari,Rp3.600.000,Pontianak,,
"MacBook Air 2024 Apple M3 15"" 16/512 SSD",Rp14.399.000,Jakarta Selatan,5.0,2 terjual
Laptop Lenovo Thinkpad T440 Core i5 Ram 8gb SSD HDD 500gb Second Mulus,Rp3.000.000,Bandung,5.0,1 terjual
ASUS EXPERTBOOK PM1403CDA RYZEN 5 7535HS 16GB 8GB 1TB 512GB SSD W11+OHS+M365B 14.0FHD VIPS 3Y+ADP -S65850WS - LAPTOP ULTRABOOK NOTEBOOK,Rp7.399.000,Jakarta Utara,5.0,250+ terjual
"Lenovo IdeaPad Slim 1 14IGL7 82V6008BID N4020 8GB 512GB W11 OHS 14""",Rp4.949.000,Makassar,5.0,8 terjual
ASUS TUF A15 RYZEN 7 7435HS RTX4060 RTX4050 RTX3050 RTX2050 32GB 1TB SSD W11+OHS 15.6FHD 144HZ 100SRGB - FA507NUR FA506NCR FA506NFR FA507NVR LAPTOP GAMING,Rp9.849.000,Jakarta Utara,5.0,100+ terjual
"ACER Aspire Lite 14 AL1 14M 3CID Intel Core i3 1215U 8/512GB SSD Windows 11 OHS 14"" WUXGA IPS Light Silver dan Cosmic Blue",Rp5.629.000,Jakarta Utara,5.0,100+ terjual
"ASUS EXPERTBOOK PM1403CDA RYZEN 5 7535HS 8GB/16GB 512GB 14"" FHD VIPS W11 OHS laptop baru",Rp7.399.000,Kab. Tangerang,,
Laptop HP 14S DQ5152TU Core i5 1235U 8GB 512SSD W11+OHS 14.0 FHD IPS,Rp7.099.000,Jakarta Utara,5.0,100+ terjual
Lenovo ThinkPad T460 T460s T470 T470s / MURAH / T470s i7-Gen7,Rp3.050.000,Bandung,5.0,100+ terjual
Laptop ZYREX L-BOOK N4020 8GB 256GB W11PRO 14.0,Rp2.399.000,Bekasi,,
LENOVO IDEAPAD SLIM 1 3i 14 INTEL CELERON N4500 N4020 8GB 512GB W11+OHS 14.0 - LAPTOP ULTRABOOK NOTEBOOK,Rp4.449.000,Jakarta Utara,5.0,250+ terjual
Laptop DELL Latitude 7480 Core i7 RAM 8Gb SSD 256Gb / Original /Murah,Rp2.900.000,Bandung,4.9,100+ terjual
ACER ASPIRE LITE AL14 INTEL N100 8GB 512GB 14.0 WUXGA W11 OHS,Rp4.669.000,Jakarta Pusat,5.0,750+ terjual
"ADVAN TBOOK x Transformers Intel N100 4GB/128GB 14"" HD Laptop Notebook Free Windows 11 Upgradeable",Rp2.999.000,Kab. Tangerang,4.9,500+ terjual
LAPTOP I5 GEN 11 / 10 DAN RYZEN 5/ 7 HIGH GEN TERMURAH ! LENOVO THINKPAD L14 SIAP GAMING & EDITING,Rp2.799.999,Jakarta Barat,5.0,50+ terjual
ASUS Vivobook Go 14 E1404FA FHD3852M Ryzen 3 7320U 8GB 512GB W11 OHS Microsoft 365 Basic Green Grey,Rp6.169.000,Denpasar,5.0,1 terjual
Lenovo Ideapad Slim 1 N4020 8GB 256GB W11+OHS 14.0 GRY,Rp4.379.000,Jakarta Utara,4.9,100+ terjual
AMOLI  Laptop 14 inch Intel N4000 non finger print Ram 8G+256GB SSD Windows11+Office+Bonus+Garansi satu tahun,Rp2.800.000,Jakarta Barat,4.9,2rb+ terjual
Laptop Lenovo Thinkpad X280 Touchscreen | X270 | X260 Core i5 / i7,Rp1.899.000,Jakarta Barat,4.9,100+ terjual
LAPTOP GAMING MSI CYBORG 15 CORE i5 12450H RAM 16GB SSD 512GB VGA NVIDIA RTX4050 KEYBOARD BACKLITE,Rp9.900.000,Kab. Bogor,,
ASUS Zenbook S14 OLED UX5406SA Intel Core Ultra 7 RAM 32GB 1TB SSD 14 3K OLED,Rp25.299.000,Jakarta Pusat,4.9,100+ terjual
"Lenovo Yoga Slim 7i Intel Core Ultra 5 RAM 16GB 512GB SSD 14"" WUXGA OLED",Rp14.699.000,Jakarta Pusat,4.8,90+ terjual
Acer Aspire 5 Slim A514 I7 1355 8gb 512gb W11+ohs 14” FHD IPS A514-56M,Rp4.999,Jakarta Utara,5.0,5 terjual
ASUS Vivobook Go 14 E1404GA FHD353M Core i3 N305 8GB 512GB W11 OHS Microsoft 365 Cool Silver,Rp6.149.000,Denpasar,5.0,22 terjual
LAPTOP HP 240 G9 I5 1235 16GB 512GB W11 14.0,Rp6.489.000,Jakarta Utara,4.9,100+ terjual
ASUS VIVOBOOK GO 14 E1404GA FHD351 FHD352 FHD353 INTEL i3-N305 8GB 512GB WIN11+OHS2021,Rp6.121.000,Surabaya,5.0,30+ terjual
Laptop Asus Vivobook Go 14 E1404GA i3-N305 8GB 256GB 512GB SSD FHD Win11,Rp5.805.000,Jakarta Pusat,5.0,100+ terjual
Laptop ASUS EXPERTBOOK P1403CVA intel i5 13420H Ram 16GB 512GB SSD W11+OHS+M365B 14.0FHD VIPS 3Y Audio Battery Grey Keyboard,Rp8.449.000,Kab. Karawang,5.0,4 terjual
Acer Aspire Gaming 7 PRO A715 RTX 3050 6GB Core I7 12650H - i5 12450H 512GB Windows 11+OHS 15.6FHD 144HZ,Rp10.399.000,Jakarta Selatan,5.0,5 terjual
HP 240 G8 i5 1135G7 16GB 1TB 512GB 256GB SSD W11 OFFICE 14.0FHD - LAPTOP ULTRABOOK,Rp6.399.000,Jakarta Utara,5.0,250+ terjual
"LENOVO IP 1-6YID N4020/8GB/256/DOS/14""/1YR/GREY",Rp4.355.000,Semarang,5.0,7 terjual
"Laptop Axioo Hype 3 G11 i3-1125G4 8GB 256GB SSD 14"" FHD IPS",Rp4.199.000,Jakarta Selatan,5.0,40+ terjual
"LAPTOP LENOVO V14 G4 RYZEN 5 7520 16GB 1TB WINDOWS 11+OFFICE  14"" FHD",Rp6.899.000,Jakarta Utara,4.9,100+ terjual
"ACER ASPIRE 7 PRO A715  - RTX3050 I7 12650H 16GB 512GB W11+OHS 15.6""FHD 144HZ",Rp12.849.000,Jakarta Utara,,1 terjual
LAPTOP SECOND ASUS X441 MULUS BARU PEMAKAIAN RAM 4GB 2GB SSD 128,Rp2.090.000,Jakarta Timur,5.0,10 terjual
"Macbook Air 2020 M1 13"" 8GB 256GB 8 Core CPU 7 Core GPU 256 GB iBox",Rp10.559.000,Jakarta Pusat,5.0,100+ terjual
LAPTOP DELL LATITUDE 14 7440 2IN1 TOUCH I7 1365 32GB 1TB SSD W11 OFFICE 14.0FHD IPS,Rp13.499.000,Jakarta Utara,4.9,100+ terjual
laptop hp core i5 gen 4 RAM 8 GB SSD ngebut fullsett siap pake,Rp1.400.000,Kab. Bekasi,4.5,70+ terjual
Axioo Laptop Notebook MyBook Hype 1 Intel Celeron N4020 NBAX23SC04GNB1,Rp2.489.000,Surabaya,,
MACBOOK PRO G3 I5 GEN5 RAM 8 GB HDD 500 GB PROMO MURAH BAGUS BERGARANSI,Rp1.890.000,Jakarta Utara,4.9,21 terjual
Lenovo Ideapad Slim 1 14 N4500 8gb 512gb Windows 11 +OHS 14.0Inch,Rp4.279.000,Depok,5.0,11 terjual
LENOVO NB THINKPAD X9 21QA0065ID ULTRA 7-268V/32GB/1TB/WIN11 PRO/THUNDER GREY  Laptop,Rp39.999.000,Jakarta Selatan,,
"Apple Macbook Air 13 M2 8C CPU 8C GPU 16Gb 256Gb 13.6"" Liduiq Retina IPS",Rp19.999.000,Bandung,5.0,60+ terjual
Laptop hp 348 G4 core i5 gen 7 ram 8gb ssd 128gb   layar 14 in slim full set ready bnyak stock ambil bnyak nego bosku,Rp1.700.000,Kab. Bekasi,4.3,6 terjual
"Laptop HP 14 em0332AU em0333AU Ryzen 3-7320U 8GB 512GB 14""FHD Win11 OHS",Rp5.599.000,Jakarta Barat,5.0,100+ terjual
"Laptop 15.6 inch Dual screen 15.6""+7"" Touch screen Intel N95 32G RAM 1TB 2TB SSD fingerprint Aluminum Gaming laptops",Rp8.450.000,Jakarta Barat,5.0,3 terjual
LENOVO LOQ 15 Essential GeForce RTX 3050 - I5 12450HX 12GB 512SSD OHS 100% sRGB,Rp10.249.000,Jakarta Utara,5.0,750+ terjual
asus a407m matot minus sesuai deskripsi,Rp300.000,Bekasi,,
"Axioo Hype 5 Ryzen 5 8GB 256GB Windows 11 Pro / DOS 14"" FHD",Rp4.229.000,Jakarta Pusat,4.9,2rb+ terjual
ASUS EXPERTBOOK BG1408CVA I7 1355 16GB 512GB 14.0FHD W11+OFFICE PERMANEN 3Y TKDN -EB7150W,Rp9.899.000,Jakarta Utara,4.9,100+ terjual
ASUS Vivobook Go 14 E1404FA AMD Ryzen 3 7320U-8GB -512GB-14inch-WIN11+OHS,Rp6.249.000,Jakarta Pusat,5.0,30+ terjual
Lenovo Laptop IP Slim 1 14 7320U 8/256GB Grey,Rp6.345.000,Semarang,,
ASUS ROG STRIX SCAR 18 G834JYR-I949M6G-O RTX4090 16GB Core i9-14900HX 2TB SSD 32GB RAM Gaming Notebook Laptop,Rp107.000.000,Jakarta Timur,,
AXIOO HYPE 5 AMD JKT48 X3 RYZEN 5 3500 8GB 256GB DOS 14.0FHD IPS BLIT HDMI LAPTOP PELAJAR RINGAN BATERAI AWET GARANSI RESMI,Rp4.199.000,Depok,,2 terjual
MACBOOK AIR 11 INCH EARLY 2014 INTEL CORE I5 CPU 1.4GHZ Ram 4GB SSD 128GB lengkap DUS JUAL PART PRINTILAN,Rp800.000,Jakarta Selatan,,1 terjual
ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 RYZEN 3 7320 16GB 8GB 512GB 256GB SSD W11+OHS 14.0FHD IPS - E1504FA M415DAO,Rp5.959.000,Jakarta Utara,4.9,250+ terjual
"Laptop Asus Vivobook 14 A1404VA Intel Core i3-1315U4GB 8GB RAM 512GB 14"" FHD",Rp6.725.000,Jakarta Pusat,5.0,250+ terjual
asus Vivobook 16X K3605ZF-VIPS551 Core i5-12500H 8GB 512GB SSD RTX2050 4GB 16″ WUXGA IPS Win 11 Home+OHS 2021 Indie Black,Rp9.399.000,Malang,,1 terjual
Laptop Dell Latitude 5420 Core i7 Gen 11 RAM 16GB SSD 512 FHD IPS Slim,Rp6.250.000,Jakarta Barat,5.0,70+ terjual
"Laptop Asus X540YA, Amd E1-7010, Gen 7th, Ram 2/500Gb, Silver",Rp1.250.000,Jakarta Barat,4.9,23 terjual
Laptop ASUS Vivobook Go 12 E210KA HD4411M Celeron N4500 RAM 8GB DDR4 SSD 128GB eMMC 11.6″ HD Win 11 Home+OHS 2021+M365 Peacock Blue,Rp3.849.000,Medan,,1 terjual
HP ELITEBOOK 745 G5 LAPTOP GAMING AMD RYZEN KY LENOVO THINKPAD T480,Rp3.299.999,Jakarta Barat,4.9,19 terjual
"Axioo Hype 7 Ryzen 7 5825U 16GB 1TBSSD 14""FHD WIN 11 PRO + OFFICE",Rp6.599.000,Jakarta Selatan,5.0,100+ terjual
ASUS Vivobook Go 14 E1404FA FHD351M Ryzen 3 7320U 8GB 512GB W11 OHS M365 Mixed Black,Rp6.169.000,Denpasar,5.0,3 terjual
"LAPTOP INFINIX INBOOK X2 2025 i3-1315U 8GB 256GB 14"" FHD IPS sRGB 100% W11",Rp5.599.000,Jakarta Pusat,5.0,250+ terjual
Laptop Asus Zenbook 14 Oled UX3402VA Touch I9 13900 16GB 1TB SSD W11 14.0QHD 2.8K,Rp14.999.000,Tangerang Selatan,5.0,1 terjual
"Axioo Hype 5 Ryzen 5 7430U 16GB 1TB SSD WIN 11 PRO 14""FHD IPS",Rp5.389.000,Jakarta Selatan,5.0,80+ terjual
Laptop Lenovo V14 G4 - i5 13420H 16GB 1TB SSD 14.0FHD IPS W11 OHS,Rp8.149.000,Jakarta Utara,4.9,100+ terjual
ACER ASPIRE GO SPIN AGSP14 TOUCH CORE 3 N355 RAM 8GB SSD 512GB W11+OHS 14.0WUXGA PEN 2IN1,Rp8.129.000,Jakarta Utara,5.0,100+ terjual
Lenovo Thinkpad X270 Touchscreen Core i5 Gen6 8/256GB Ultrabook Mulus,Rp1.850.000,Jakarta Barat,4.9,1rb+ terjual
asus vivobook X515 (2021) intel core i7-1165G7 Ram 16/512 SSD NVIDIA Geforce MX 330 (613B),Rp5.500.000,Tangerang,,
Lenovo LOQ 15 I7 13650HX RTX4050 6GB RAM 24GB SSD 512GB Win 11 OHS 15.6 Full HD IPS 144Hz 100sRGB 4ZRGB,Rp14.949.000,Depok,5.0,1 terjual
Laptop Lenovo ThinkPad X280 Core i5 Gen 8 RAM 8GB SSD 256GB,Rp3.200.000,Bandung,4.5,6 terjual
Laptop Lenovo Thinkpad E49 K49 Ram 16gb SSD 512gb VGA NVIDIA 2gb MURAH,Rp2.850.000,Jakarta Utara,5.0,1 terjual
Laptop Lenovo Thinkpad X280 Core i7 8650u RAM 16GB SSD Win 10 Original,Rp3.900.000,Jakarta Barat,4.9,250+ terjual
Laptop Lenovo Thinkpad x270 i7 gen7 Ultrabook Murah - free tas,Rp1.856.250,Jakarta Barat,4.8,100+ terjual
"promoo Msi titan 18HX A14VIG i9 14900hx rtx4090 16gb/ 128gb 4tb windows 11 18""UHD+",Rp88.799.000,Jakarta Selatan,,
Laptop Dell Inspiron 15 3530 Intel Core i5 1335U 32GB 1TB 15.6 Full HD IPS Touchscreen Windows 11 murah,Rp8.399.000,Jakarta Pusat,5.0,1 terjual
Macbook pro retina 13inch 2019 core i5 Ram 16gb 256gb like new,Rp6.400.000,Batam,5.0,4 terjual
LAPTOP LENOVO Thinkpad L13 YOGA i5 Gen 11 RAM 16 GB SSD 1 TB 13 INC,Rp4.490.000,Jakarta Pusat,4.8,40+ terjual
LAPTOP ACER ASPIRE 3 A315 I7 1255 X A314 RYZEN 7 5700 16GB 512GB W11 15.6FHD 14.0FHD,Rp7.199.000,Jakarta Utara,5.0,100+ terjual
Laptop Lenovo Thinkpad T14 Gen 3rd Ryzen 7 | i7 RAM 32GB SSD,Rp4.900.000,Jakarta Barat,5.0,500+ terjual
LAPTOP LENOVO IDEA PAD 1 14ADA7-5KID 3020E/SSD 256GB/8GB/14''/GREY,Rp2.000,Surabaya,,
"Laptop MSI Modern 14 C12MO i7-1255U/i5-1235U/i3-1215U 8GB/16GB 512GB 14"" FHD IPS Win11",Rp5.299.000,Jakarta Utara,5.0,8 terjual
DELL LATITUDE 5410 I5 10TH RAM 32GB SSD 1TB BERGARANSI,Rp4.550.000,Jakarta Pusat,5.0,18 terjual
Laptop Lenovo Thinkpad T490s i5 / i7 RAM 16GB SSD 512GB Slim mulus Bergaransi,Rp4.100.000,Bandung,,
thinkpad T480 i7 8th / T480 i5 8th / t480,Rp2.550.000,Jakarta Pusat,5.0,30+ terjual
Hewlett Packard HP 14s-dq5227TU SILVER CORE i5-1235U 8GB 512GB W11 + OHS 2021,Rp7.746.000,Surabaya,,
LENOVO THINKPAD YOGA X390 LAPTOP CORE i7 GEN 8 BISA JADI TABLET !,Rp3.299.999,Jakarta Barat,5.0,30+ terjual
"Laptop HP 14s EM0222AU/EM0223AU|Athlon 7120U|8GB|512GB|AMD RADEON|14"" FHD IPS| W11+OHS",Rp5.523.000,Makassar,5.0,3 terjual
"LAPTOP ASUS EXPERTBOOK P1412CEA P1403CVA - I3 1315U 8GB 256GB SSD 14"" FHD WIN11 + OHS",Rp6.849.000,Jakarta Pusat,4.9,100+ terjual
Laptop Lenovo Thinkpad Core I7 / I5 Ram 8GB SSD 256GB Bergaransi,Rp1.550.000,Bandung,5.0,100+ terjual
PROMO LAPTOP AXIOO HYPE 10 HYPE 1 INTEL CELERON N4020 8GB 384GB 256GB W11 OFFICE 14.0 HD,Rp2.449.000,Jakarta Utara,4.9,2rb+ terjual
"Laptop Lenovo V14 G4 AMD Ryzen 5-7430U 512GB SSD 16GB W11 OHS 14"" FHD",Rp6.949.000,Jakarta Utara,4.9,100+ terjual
"Asus Vivobook S14 S3407QA Snapdragon X1 RAM 16GB SSD 512GB 14"" 2.5K Windows 11 OHS 2024",Rp11.539.000,Jakarta Pusat,4.6,100+ terjual
LAPTOP AXIOO HYPE 1  | N4020 8GB 384GB Windows 11 14 HD,Rp3.049.000,Jakarta Utara,4.9,70+ terjual
Laptop Dell Vostro 5402 i5-1135G7 16/512GB Iris Xe Grade A,Rp5.000.000,Bogor,,
ASUS VIVOBOOK GO 14 E410KA N4500 8GB 512GB W11+OHS 14.0FHD BLIT BLU -FHD455,Rp3.849.000,Jakarta Utara,4.9,1rb+ terjual
WD Computer Lenovo Thinkpad X270 Intel Core i5 Gen 7 RAM 8GB SSD 128GB Layar 12.5 Inch Garansi 30 Hari Bonus Tas Laptop Mouse Wireless Aplikasi Kantor,Rp1.990.000,Jakarta Pusat,5.0,500+ terjual
"Asus Vivobook 14 A1404VA i5-1335U Iris Xe RAM 16GB 512GB SSD 14"" FHD OHS Windows 11",Rp8.505.000,Jakarta Pusat,5.0,100+ terjual
HP Victus 15 inch Gaming Laptop 15-fb2555AX - AMD Ryzen 7-8845HS/8GB | 16GB/512GB/RTX4050 6GB/15.6 FHD/WIN11+OHS2021/MICA SILVER/A4TY1PA,Rp15.490.000,Tangerang Selatan,,
"LAPTOP SPC STYLE 5 RYZEN 5 3500U 8GB 256GB DOS 14"" FHD IPS BACKLIT GARANSI RESMI",Rp3.749.000,Jakarta Pusat,5.0,100+ terjual
Lenovo Ideapad Slim 3 14 Ryzen 3 7320 8GB 512GB Win 11 OHS 14.0 Full HD,Rp6.069.000,Depok,5.0,5 terjual
Laptop Lenovo Thinkpad T490 Core i7 8th Gen RAM 16GB SSD 512 FHD IPS,Rp4.750.000,Jakarta Barat,4.9,100+ terjual
Lenovo IdeaPad Slim 1i Intel N4500 8GB 256GB SSD Windows 11 OHS HD 14 inch 6VID Laptop,Rp4.379.000,Jakarta Utara,5.0,250+ terjual
"Lenovo Ideapad Slim 7 PRO OLED Touch Ultra 7 155H 32GB 1TB W11 14"" WUXGA | NOT YOGA SLIM 7",Rp14.499.000,Jakarta Utara,5.0,30+ terjual
Laptop Acer Aspire 3 A314 Ryzen 7 5700 16GB 512SSD 14 FHD,Rp7.199.000,Jakarta Selatan,4.0,2 terjual
"Laptop Lenovo Numerik 15"" / 15.6"" / 16"" Ram 16GB 8GB 4GB / SSD 512GB",Rp2.150.000,Jakarta Utara,4.7,8 terjual
Asus Vivobook 14 M1405YA AMD Ryzen 5 7430U RAM 16GB 512GB SSD,Rp8.235.000,Jakarta Pusat,4.8,250+ terjual
Lenovo Ideapad Slim 3i i3-1315U 512GB SSD 8GB Win11+OHS,Rp6.499.000,Jakarta Barat,5.0,500+ terjual
LAPTOP HP 14 ATHLON 7120 8GB 512GB W11+OHS 14.0FHD IPS BLIT - EM0222AU EM0223AU - GARANSI RESMI - LAPTOP CONSUMER,Rp4.859.000,Jakarta Utara,5.0,250+ terjual
LAPTOP TOUCH ACER ASPIRE 5 A515 CORE i5 -13420 RAM 8GB 512GB WINDOWS 11 15.6FHD IPS TOUCHSCREEN,Rp8.850.000,Pontianak,,
Laptop Hp 14 Ryzen 3 7320 8GB 512GB Win 11 OHS 14.0 Full HD IPS,Rp5.849.000,Depok,,
ASUS Vivobook Go 14 E1404GA FHD323M Core i3 N305 8GB 256GB W11 OHS Cool Silver,Rp5.709.000,Denpasar,4.8,18 terjual
ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 8GB 512GB W11+OHS 14.0FHD,Rp7.729.000,Jakarta Pusat,5.0,9 terjual
ASUS Vivobook Go 14 E410KA-FHD4823M Celeron N4500 8GB 256GB W11 OHS 2024 Microsoft 365 Peacock Blue,Rp4.745.000,Denpasar,5.0,2 terjual
ZYREX LIFEBOOK N4020 8GB 384GB W11PRO 14.0 GRY,Rp2.399.000,Surabaya,,1 terjual
